year,win_0,win_1,margin
1966.0,1.0,0.0,0.31733868
1968.0,1.0,1.0,0.41898978
1970.0,1.0,1.0,0.56532854
1972.0,1.0,1.0,0.23007038
1974.0,1.0,1.0,0.6341307
1976.0,1.0,0.0,0.5046407
1982.0,1.0,1.0,0.5319839
1984.0,1.0,1.0,0.5191629
1986.0,1.0,1.0,0.9695283
1988.0,1.0,1.0,0.96928716
1990.0,1.0,0.0,0.31187367
1992.0,1.0,0.0,0.014601141
1994.0,1.0,1.0,0.06184265
1996.0,1.0,1.0,0.07789996
1946.0,0.0,0.0,-0.03924632
1948.0,1.0,1.0,0.07387981
1950.0,1.0,0.0,0.043917656
1952.0,1.0,1.0,0.05756271
1954.0,1.0,1.0,0.22114894
1956.0,1.0,0.0,0.13685122
1958.0,1.0,1.0,0.1829015
1960.0,1.0,1.0,0.13247201
1962.0,1.0,1.0,0.19167411
1964.0,1.0,1.0,0.31689343
1966.0,1.0,1.0,0.2847564
1968.0,1.0,1.0,0.25608242
1970.0,1.0,1.0,0.38755903
1972.0,1.0,1.0,0.24040115
1974.0,1.0,1.0,0.398937
1976.0,1.0,0.0,0.18809271
1982.0,0.0,0.0,-0.0045667887
1984.0,0.0,0.0,-0.3130306
1986.0,0.0,0.0,-0.6170275
1988.0,0.0,0.0,-0.57486117
1992.0,0.0,0.0,-0.36079374
1994.0,0.0,0.0,-0.025677055
1996.0,0.0,0.0,-0.013614416
1946.0,0.0,0.0,-0.31783986
1948.0,0.0,0.0,-0.20800987
1950.0,0.0,0.0,-0.18975773
1952.0,0.0,0.0,-0.048594594
1954.0,0.0,0.0,-0.037543863
1956.0,0.0,0.0,-0.13879478
1958.0,0.0,0.0,-0.13967064
1960.0,0.0,0.0,-0.14698926
1962.0,0.0,0.0,-0.14989069
1964.0,0.0,0.0,-0.13940176
1966.0,0.0,0.0,-0.3496896
1968.0,0.0,0.0,-0.16058469
1970.0,0.0,0.0,-0.16210243
1972.0,1.0,0.0,0.21644378
1974.0,1.0,0.0,0.31878772
1976.0,1.0,0.0,0.1149334
1982.0,1.0,1.0,0.58226
1984.0,1.0,1.0,0.5851112
1988.0,1.0,1.0,0.44811606
1990.0,1.0,1.0,0.26529658
1946.0,0.0,0.0,-0.057213992
1948.0,1.0,0.0,0.08648732
1950.0,0.0,0.0,-0.03532839
1952.0,0.0,0.0,-0.35646728
1954.0,0.0,0.0,-0.23738751
1956.0,0.0,0.0,-0.3218921
1958.0,0.0,0.0,-0.2228905
1960.0,0.0,0.0,-0.2561796
1962.0,0.0,0.0,-0.18042439
1964.0,0.0,0.0,-0.097794384
1966.0,0.0,0.0,-0.2559774
1968.0,0.0,0.0,-0.23415938
1970.0,0.0,0.0,-0.15842023
1972.0,0.0,0.0,-0.12966564
1974.0,0.0,0.0,-0.05479464
1976.0,1.0,0.0,0.1308848
1982.0,0.0,0.0,-0.30430916
1984.0,0.0,0.0,-0.03259766
1986.0,0.0,0.0,-0.10956994
1988.0,0.0,0.0,-0.24740836
1990.0,0.0,0.0,-0.18779528
1946.0,1.0,1.0,0.13601029
1948.0,1.0,1.0,0.3081232
1950.0,1.0,1.0,0.18154895
1952.0,0.0,0.0,-0.142257
1954.0,0.0,0.0,-0.04070258
1956.0,0.0,0.0,-0.15511945
1958.0,0.0,0.0,-0.076557875
1960.0,0.0,0.0,-0.019560963
1962.0,0.0,0.0,-0.027906656
1964.0,1.0,1.0,0.015259832
1966.0,1.0,1.0,0.10534033
1968.0,1.0,1.0,0.23114121
1970.0,1.0,1.0,0.35239404
1972.0,1.0,1.0,0.3757
1974.0,1.0,0.0,0.17258778
1976.0,0.0,0.0,-0.11664501
1946.0,0.0,0.0,-0.17684793
1948.0,0.0,0.0,-0.051450282
1950.0,0.0,0.0,-0.04861474
1952.0,0.0,1.0,-0.008862704
1954.0,1.0,1.0,0.06914759
1956.0,1.0,1.0,0.026430845
1958.0,1.0,1.0,0.17748162
1960.0,1.0,1.0,0.16123343
1962.0,1.0,1.0,0.12837827
1964.0,1.0,1.0,0.4068788
1966.0,1.0,1.0,0.290333
1968.0,1.0,1.0,0.27298212
1970.0,1.0,1.0,0.4158117
1972.0,1.0,0.0,0.11693919
1974.0,0.0,0.0,-0.07639837
1976.0,0.0,0.0,-0.13576162
1946.0,0.0,0.0,-0.09195235
1948.0,1.0,0.0,0.10757947
1950.0,0.0,0.0,-0.05005753
1952.0,1.0,1.0,0.18256962
1954.0,1.0,1.0,0.30596927
1956.0,1.0,1.0,0.23736754
1958.0,1.0,1.0,0.29584098
1960.0,1.0,1.0,0.2722433
1962.0,1.0,1.0,0.2338686
1964.0,1.0,1.0,0.3627536
1966.0,1.0,1.0,0.2811457
1968.0,1.0,1.0,0.30049416
1970.0,1.0,0.0,0.38689587
1946.0,1.0,1.0,0.058588713
1948.0,1.0,1.0,0.24340415
1950.0,1.0,1.0,0.14144492
1952.0,0.0,0.0,-0.25203994
1954.0,0.0,0.0,-0.2554593
1956.0,0.0,0.0,-0.32082403
1958.0,0.0,0.0,-0.28263986
1960.0,0.0,0.0,-0.18155596
1962.0,0.0,0.0,-0.3102013
1964.0,0.0,0.0,-0.25467658
1966.0,0.0,0.0,-0.3535625
1968.0,0.0,0.0,-0.3475241
1970.0,0.0,0.0,-0.22201952
1946.0,0.0,0.0,-0.27717665
1948.0,0.0,0.0,-0.090860486
1950.0,0.0,0.0,-0.13941884
1952.0,1.0,1.0,0.17376578
1954.0,1.0,1.0,0.30150688
1956.0,1.0,0.0,0.15504786
1958.0,1.0,1.0,0.34579977
1960.0,1.0,1.0,0.3561746
1946.0,0.0,1.0,-0.06998646
1948.0,1.0,0.0,0.08410001
1950.0,0.0,0.0,-0.057201803
1952.0,0.0,0.0,-0.2330451
1954.0,0.0,0.0,-0.21202397
1956.0,0.0,0.0,-0.29423705
1958.0,0.0,0.0,-0.2724738
1960.0,0.0,0.0,-0.18486527
1946.0,0.0,0.0,-0.20236203
1948.0,0.0,0.0,-0.0061768293
1950.0,0.0,0.0,-0.12945935
1952.0,1.0,1.0,0.2724122
1954.0,1.0,0.0,0.38014388
1956.0,1.0,1.0,0.19605052
1958.0,1.0,1.0,0.33359575
1960.0,1.0,1.0,0.37121105
1946.0,0.0,0.0,-0.27537152
1948.0,0.0,0.0,-0.12782529
1950.0,0.0,0.0,-0.34953928
1946.0,1.0,1.0,0.25662112
1948.0,1.0,1.0,0.45319486
1950.0,1.0,1.0,0.3742422
1946.0,1.0,1.0,0.15806344
1948.0,1.0,1.0,0.384714
1950.0,1.0,0.0,0.31627738
1946.0,1.0,1.0,0.13577664
1948.0,1.0,1.0,0.37760273
1950.0,1.0,1.0,0.24177998
1952.0,1.0,1.0,0.47005442
1954.0,1.0,1.0,0.50559294
1956.0,1.0,1.0,0.28833136
1958.0,1.0,1.0,0.4443098
1960.0,1.0,1.0,0.5561384
1962.0,1.0,1.0,0.48179135
1964.0,1.0,1.0,0.69823825
1966.0,1.0,1.0,0.45163295
1968.0,1.0,0.0,0.6912992
1970.0,1.0,1.0,0.8192493
1972.0,1.0,1.0,0.82788444
1974.0,1.0,1.0,0.88260514
1976.0,1.0,0.0,0.84909034
1978.0,1.0,0.0,0.17308712
1980.0,1.0,1.0,0.9096005
1982.0,1.0,0.0,0.014157206
1984.0,1.0,1.0,0.9128307
1986.0,1.0,1.0,0.9279705
1988.0,1.0,1.0,0.92096114
1990.0,1.0,0.0,0.87531364
1992.0,1.0,1.0,0.65610516
1994.0,1.0,1.0,0.51467896
1996.0,1.0,1.0,0.7303619
1946.0,0.0,0.0,-0.02519527
1948.0,1.0,0.0,0.036005586
1950.0,0.0,1.0,-0.07148573
1952.0,1.0,1.0,0.028216392
1954.0,1.0,1.0,0.23114797
1956.0,1.0,1.0,0.10554266
1958.0,1.0,1.0,0.37443706
1960.0,1.0,1.0,0.33110058
1962.0,1.0,1.0,0.24537086
1964.0,1.0,0.0,0.34566292
1966.0,1.0,0.0,0.18314672
1968.0,1.0,1.0,0.30724773
1970.0,1.0,0.0,0.49446678
1972.0,1.0,1.0,0.5004326
1974.0,1.0,1.0,0.75036573
1976.0,1.0,1.0,0.69352245
1978.0,1.0,0.0,0.7419904
1980.0,1.0,1.0,0.76320493
1982.0,1.0,1.0,0.74402
1984.0,1.0,1.0,0.6595874
1986.0,1.0,1.0,0.67658365
1988.0,1.0,1.0,0.6548984
1990.0,1.0,0.0,0.56430626
1992.0,1.0,1.0,0.6442077
1996.0,1.0,1.0,0.88143504
1946.0,0.0,0.0,-0.14486074
1948.0,1.0,0.0,0.058179945
1950.0,0.0,0.0,-0.09107852
1952.0,0.0,0.0,-0.089366436
1954.0,1.0,0.0,0.07551822
1956.0,0.0,0.0,-0.02896157
1958.0,1.0,1.0,0.17222542
1960.0,1.0,1.0,0.18168497
1962.0,1.0,1.0,0.03144136
1964.0,1.0,1.0,0.18277442
1966.0,1.0,1.0,0.03977084
1968.0,1.0,0.0,0.08070579
1970.0,1.0,1.0,0.37881246
1972.0,0.0,0.0,-0.24504831
1974.0,1.0,1.0,0.051880836
1976.0,1.0,1.0,0.18413344
1978.0,1.0,1.0,0.3038372
1980.0,1.0,1.0,0.3780805
1982.0,1.0,1.0,0.480036
1984.0,1.0,1.0,0.28818724
1986.0,1.0,1.0,0.3235326
1988.0,1.0,1.0,0.24461591
1990.0,1.0,0.0,0.41853914
1992.0,1.0,1.0,0.2704226
1994.0,1.0,1.0,0.08321798
1996.0,1.0,1.0,0.3331761
1946.0,1.0,1.0,0.41366068
1948.0,1.0,0.0,0.042166352
1950.0,0.0,0.0,-0.11653963
1952.0,0.0,0.0,-0.13104677
1954.0,0.0,0.0,-0.04295361
1956.0,0.0,0.0,-0.20063642
1958.0,0.0,0.0,-0.039123803
1960.0,0.0,0.0,-0.113910824
1962.0,0.0,0.0,-0.2978667
1964.0,0.0,0.0,-0.17857012
1966.0,0.0,0.0,-0.44066238
1968.0,0.0,0.0,-0.36623883
1970.0,0.0,0.0,-0.36006662
1972.0,0.0,0.0,-0.41078225
1974.0,0.0,0.0,-0.18465427
1976.0,0.0,0.0,-0.31576478
1978.0,0.0,0.0,-0.3373884
1980.0,0.0,0.0,-0.35934985
1982.0,0.0,0.0,-0.09249139
1984.0,0.0,0.0,-0.27955604
1986.0,0.0,0.0,-0.031014234
1988.0,1.0,1.0,0.005723715
1990.0,1.0,1.0,0.18408552
1992.0,1.0,1.0,0.55141246
1994.0,1.0,1.0,0.50437343
1996.0,1.0,1.0,0.87146544
1946.0,1.0,1.0,0.4315772
1948.0,1.0,0.0,0.44891644
1950.0,1.0,1.0,0.31177807
1952.0,1.0,1.0,0.28968802
1954.0,1.0,1.0,0.4637879
1956.0,1.0,1.0,0.23582914
1958.0,1.0,1.0,0.5215374
1960.0,1.0,1.0,0.42409113
1962.0,1.0,1.0,0.26733196
1964.0,1.0,1.0,0.27433118
1966.0,1.0,1.0,0.12481558
1968.0,1.0,1.0,0.107163936
1970.0,1.0,1.0,0.37663713
1972.0,1.0,1.0,0.45642543
1974.0,1.0,0.0,0.72068
1976.0,1.0,1.0,0.538906
1978.0,1.0,1.0,0.6799768
1980.0,1.0,0.0,0.59279096
1982.0,1.0,1.0,0.5083412
1984.0,1.0,1.0,0.27123657
1986.0,1.0,1.0,0.4072216
1988.0,1.0,1.0,0.22554111
1990.0,1.0,1.0,0.3538554
1992.0,1.0,0.0,0.18162036
1994.0,0.0,0.0,-0.08860996
1996.0,1.0,1.0,0.28244743
1946.0,1.0,1.0,0.039566666
1948.0,1.0,1.0,0.39738393
1950.0,1.0,1.0,0.29150605
1952.0,1.0,1.0,0.26221168
1954.0,1.0,1.0,0.43419814
1956.0,1.0,1.0,0.2402865
1958.0,1.0,1.0,0.4622347
1960.0,1.0,1.0,0.4345647
1962.0,1.0,0.0,0.55444527
1964.0,1.0,1.0,0.6674708
1966.0,1.0,1.0,0.14069152
1968.0,1.0,0.0,0.19385555
1970.0,1.0,1.0,0.12305844
1972.0,0.0,0.0,-0.2235218
1974.0,0.0,0.0,-0.06769836
1976.0,0.0,0.0,-0.21194598
1978.0,0.0,0.0,-0.3237536
1980.0,0.0,0.0,-0.3394421
1982.0,0.0,0.0,-0.3679997
1984.0,0.0,0.0,-0.50191593
1986.0,0.0,0.0,-0.50769234
1988.0,0.0,0.0,-0.473618
1990.0,0.0,0.0,-0.33379447
1992.0,0.0,0.0,-0.3101151
1994.0,0.0,0.0,-0.4988054
1996.0,0.0,0.0,-0.3087777
1946.0,0.0,0.0,-0.100051284
1948.0,1.0,1.0,0.4734321
1950.0,1.0,1.0,0.43534222
1952.0,1.0,0.0,0.39984998
1954.0,1.0,1.0,0.56889844
1956.0,1.0,0.0,0.433211
1958.0,1.0,1.0,0.6605792
1960.0,1.0,1.0,0.08892882
1962.0,1.0,0.0,0.57649004
1964.0,1.0,1.0,0.7186159
1966.0,1.0,1.0,0.6170039
1968.0,1.0,1.0,0.6628307
1970.0,1.0,1.0,0.7452301
1972.0,1.0,0.0,0.655712
1974.0,1.0,1.0,0.97383916
1976.0,1.0,1.0,0.6953877
1978.0,1.0,1.0,0.7260132
1980.0,1.0,1.0,0.70156324
1982.0,1.0,1.0,0.72906077
1984.0,1.0,1.0,0.56726277
1986.0,1.0,1.0,0.6159733
1990.0,1.0,1.0,0.5985018
1992.0,1.0,1.0,0.6545825
1994.0,1.0,0.0,0.5911908
1996.0,1.0,1.0,0.67548525
1946.0,1.0,1.0,0.54557
1948.0,1.0,1.0,0.30101538
1950.0,1.0,1.0,0.18643785
1952.0,1.0,1.0,0.18011805
1954.0,1.0,1.0,0.36848554
1956.0,1.0,0.0,0.19059205
1958.0,1.0,1.0,0.4917703
1960.0,1.0,1.0,0.34321657
1962.0,1.0,1.0,0.2159091
1964.0,1.0,1.0,0.32202804
1966.0,1.0,1.0,0.19780013
1968.0,1.0,1.0,0.25558868
1970.0,1.0,1.0,0.4772308
1972.0,1.0,1.0,0.48050797
1974.0,1.0,1.0,0.73085666
1976.0,1.0,1.0,0.6108217
1978.0,1.0,1.0,0.7192457
1980.0,1.0,1.0,0.6933032
1982.0,1.0,1.0,0.66887724
1984.0,1.0,1.0,0.42611352
1986.0,1.0,1.0,0.57469404
1988.0,1.0,1.0,0.5062845
1990.0,1.0,1.0,0.5821154
1992.0,0.0,0.0,-0.15282044
1994.0,0.0,0.0,-0.29858184
1996.0,0.0,0.0,-0.2615377
1946.0,0.0,0.0,-0.02656877
1948.0,1.0,1.0,0.10734379
1950.0,1.0,1.0,0.03568089
1952.0,1.0,1.0,0.047122598
1954.0,1.0,1.0,0.20654154
1956.0,1.0,1.0,0.080673814
1958.0,1.0,1.0,0.3407052
1960.0,1.0,0.0,0.20090497
1962.0,1.0,0.0,0.09675658
1964.0,1.0,1.0,0.27722275
1966.0,1.0,1.0,0.19719589
1968.0,1.0,1.0,0.28879
1970.0,1.0,1.0,0.51546526
1972.0,1.0,1.0,0.36655605
1976.0,1.0,1.0,0.44304577
1978.0,1.0,1.0,0.50655675
1980.0,1.0,1.0,0.46162555
1982.0,1.0,1.0,0.34531772
1984.0,1.0,1.0,0.3509035
1986.0,1.0,1.0,0.43276712
1988.0,1.0,1.0,0.33130267
1990.0,1.0,1.0,0.4242706
1992.0,1.0,1.0,0.40959856
1994.0,1.0,1.0,0.32197192
1996.0,1.0,0.0,0.26803073
1946.0,0.0,0.0,-0.29382536
1948.0,0.0,0.0,-0.16260052
1950.0,0.0,0.0,-0.33047983
1952.0,0.0,0.0,-0.30086794
1954.0,0.0,0.0,-0.14514303
1956.0,0.0,0.0,-0.28894255
1958.0,0.0,0.0,-0.08679345
1960.0,0.0,0.0,-0.14177164
1962.0,0.0,0.0,-0.33270743
1964.0,0.0,0.0,-0.216804
1966.0,0.0,0.0,-0.3888162
1968.0,0.0,0.0,-0.33593202
1970.0,0.0,0.0,-0.24478233
1972.0,0.0,1.0,-0.03188929
1974.0,1.0,1.0,0.017433286
1976.0,1.0,1.0,0.0009418726
1978.0,1.0,0.0,0.0036453903
1980.0,0.0,0.0,-0.21480274
1982.0,0.0,0.0,-0.17960548
1984.0,0.0,0.0,-0.4524081
1986.0,0.0,0.0,-0.502403
1988.0,0.0,0.0,-0.44960818
1990.0,0.0,0.0,-0.36968988
1992.0,0.0,0.0,-0.29019654
1994.0,0.0,0.0,-0.5010158
1996.0,0.0,0.0,-0.3818475
1946.0,0.0,0.0,-0.49868008
1948.0,1.0,0.0,0.015601903
1950.0,0.0,0.0,-0.13463685
1952.0,0.0,0.0,-0.18725422
1954.0,0.0,0.0,-0.017835379
1956.0,0.0,1.0,-0.10924566
1958.0,1.0,1.0,0.13489687
1960.0,1.0,1.0,0.07955572
1962.0,1.0,1.0,0.054769635
1964.0,1.0,1.0,0.13718355
1966.0,1.0,1.0,0.01801765
1968.0,1.0,1.0,0.115252584
1970.0,1.0,0.0,0.43887988
1972.0,1.0,1.0,0.0668315
1974.0,1.0,1.0,0.44706225
1976.0,1.0,1.0,0.34787896
1978.0,1.0,1.0,0.47451922
1980.0,1.0,1.0,0.39605835
1982.0,1.0,1.0,0.45114744
1984.0,1.0,1.0,0.25217843
1986.0,1.0,1.0,0.41390908
1988.0,1.0,1.0,0.29016557
1990.0,1.0,0.0,0.08981168
1992.0,1.0,0.0,0.11316478
1994.0,0.0,0.0,-0.21254933
1996.0,0.0,0.0,-0.035367727
1946.0,0.0,0.0,-0.38226962
1948.0,0.0,0.0,-0.052724123
1950.0,0.0,0.0,-0.12382725
1952.0,0.0,0.0,-0.11418864
1954.0,1.0,1.0,0.08208263
1956.0,1.0,1.0,0.06340805
1958.0,1.0,0.0,0.21529523
1960.0,1.0,1.0,0.015672714
1962.0,0.0,0.0,-0.27719915
1964.0,0.0,0.0,-0.17183101
1966.0,0.0,0.0,-0.38157806
1968.0,0.0,0.0,-0.40870127
1970.0,0.0,0.0,-0.24185348
1972.0,0.0,0.0,-0.48488542
1974.0,0.0,0.0,-0.22181726
1976.0,0.0,0.0,-0.45676434
1978.0,0.0,0.0,-0.5908067
1980.0,0.0,0.0,-0.48177207
1982.0,0.0,0.0,-0.35486165
1984.0,0.0,0.0,-0.5559943
1986.0,0.0,0.0,-0.55426776
1988.0,0.0,0.0,-0.50363874
1992.0,1.0,1.0,0.42489138
1994.0,1.0,1.0,0.31839284
1996.0,1.0,1.0,0.45015013
1946.0,0.0,0.0,-0.5559391
1948.0,0.0,0.0,-0.36001933
1950.0,0.0,0.0,-0.48207036
1952.0,0.0,0.0,-0.41116428
1954.0,0.0,0.0,-0.39198995
1956.0,0.0,0.0,-0.4316219
1958.0,0.0,0.0,-0.34211847
1960.0,0.0,0.0,-0.32014892
1962.0,0.0,0.0,-0.27287158
1964.0,0.0,0.0,-0.15645465
1966.0,0.0,0.0,-0.52022254
1968.0,0.0,0.0,-0.4547197
1970.0,0.0,0.0,-0.15945545
1972.0,0.0,0.0,-0.22952583
1974.0,0.0,0.0,-0.09015143
1976.0,0.0,0.0,-0.36495078
1978.0,0.0,0.0,-0.2232778
1980.0,0.0,0.0,-0.43308187
1982.0,0.0,0.0,-0.3957349
1984.0,0.0,0.0,-0.3400134
1986.0,0.0,0.0,-0.4678476
1988.0,0.0,0.0,-0.4032139
1990.0,0.0,0.0,-0.3160876
1992.0,0.0,0.0,-0.3671113
1994.0,0.0,0.0,-0.4623135
1996.0,0.0,0.0,-0.19868496
1946.0,0.0,0.0,-0.2424728
1948.0,0.0,0.0,-0.36624178
1950.0,0.0,0.0,-0.48470914
1952.0,0.0,0.0,-0.4300486
1954.0,0.0,0.0,-0.44768247
1956.0,0.0,0.0,-0.41142213
1958.0,0.0,0.0,-0.2865381
1960.0,0.0,0.0,-0.27543092
1962.0,0.0,0.0,-0.19421175
1964.0,0.0,0.0,-0.17955852
1966.0,0.0,0.0,-0.4347924
1968.0,0.0,0.0,-0.42259774
1970.0,0.0,0.0,-0.31062648
1972.0,0.0,0.0,-0.4557338
1974.0,0.0,0.0,-0.33193946
1976.0,0.0,0.0,-0.488505
1978.0,0.0,0.0,-0.5013497
1980.0,0.0,0.0,-0.53584254
1982.0,0.0,0.0,-0.2914257
1984.0,0.0,0.0,-0.24328029
1986.0,0.0,0.0,-0.047397703
1988.0,0.0,0.0,-0.474157
1990.0,0.0,0.0,-0.33809197
1992.0,0.0,0.0,-0.346874
1994.0,0.0,0.0,-0.52960205
1996.0,0.0,0.0,-0.28788486
1946.0,0.0,0.0,-0.28658366
1948.0,0.0,0.0,-0.12863758
1950.0,0.0,0.0,-0.26598763
1952.0,0.0,0.0,-0.27299812
1954.0,0.0,0.0,-0.2566185
1956.0,0.0,0.0,-0.29156455
1958.0,0.0,0.0,-0.050283432
1960.0,0.0,0.0,-0.009045154
1962.0,0.0,0.0,-0.21922415
1964.0,0.0,0.0,-0.16888139
1966.0,0.0,0.0,-0.44561818
1968.0,0.0,0.0,-0.37426367
1970.0,0.0,0.0,-0.37767294
1972.0,0.0,1.0,-0.14486945
1974.0,1.0,0.0,0.06414747
1976.0,0.0,0.0,-0.07821545
1978.0,0.0,0.0,-0.24766228
1980.0,0.0,0.0,-0.53492796
1982.0,0.0,0.0,-0.32673156
1984.0,0.0,0.0,-0.46451092
1988.0,0.0,0.0,-0.4344807
1992.0,0.0,0.0,-0.18790758
1994.0,0.0,0.0,-0.36300406
1996.0,0.0,0.0,-0.14664304
1946.0,0.0,0.0,-0.34973073
1948.0,0.0,0.0,-0.17026219
1950.0,0.0,0.0,-0.34589875
1952.0,0.0,0.0,-0.3308532
1956.0,0.0,0.0,-0.27457282
1958.0,0.0,0.0,-0.2273952
1960.0,0.0,0.0,-0.2464433
1962.0,0.0,0.0,-0.3383739
1964.0,0.0,0.0,-0.12759706
1966.0,0.0,0.0,-0.46011814
1968.0,0.0,0.0,-0.34692344
1970.0,0.0,0.0,-0.33535329
1972.0,0.0,0.0,-0.43813542
1974.0,0.0,0.0,-0.26771593
1976.0,0.0,0.0,-0.3583641
1978.0,0.0,0.0,-0.3093194
1980.0,0.0,0.0,-0.34840634
1982.0,0.0,0.0,-0.14414966
1984.0,0.0,0.0,-0.1685504
1986.0,0.0,0.0,-0.33720672
1988.0,0.0,0.0,-0.27856135
1990.0,1.0,0.0,0.091715604
1992.0,0.0,0.0,-0.11265397
1994.0,0.0,0.0,-0.41272727
1996.0,0.0,0.0,-0.20582381
1946.0,0.0,0.0,-0.42349735
1948.0,0.0,0.0,-0.25557533
1950.0,0.0,0.0,-0.33602414
1952.0,0.0,0.0,-0.2720491
1954.0,0.0,0.0,-0.29959556
1956.0,0.0,0.0,-0.29888368
1958.0,0.0,0.0,-0.22013816
1960.0,0.0,0.0,-0.22667634
1962.0,0.0,0.0,-0.24977887
1964.0,0.0,0.0,-0.12874994
1966.0,0.0,0.0,-0.34859952
1968.0,0.0,0.0,-0.3053781
1970.0,0.0,0.0,-0.24506053
1972.0,0.0,0.0,-0.11296281
1974.0,0.0,0.0,-0.029547334
1976.0,0.0,0.0,-0.16425285
1978.0,0.0,0.0,-0.41242936
1980.0,0.0,0.0,-0.31657517
1982.0,1.0,1.0,0.056679517
1984.0,1.0,1.0,0.13344407
1986.0,1.0,1.0,0.11293903
1988.0,1.0,1.0,0.29736364
1990.0,1.0,1.0,0.3303007
1992.0,1.0,1.0,0.20201421
1994.0,1.0,1.0,0.09063241
1996.0,1.0,1.0,0.046579808
1946.0,0.0,0.0,-0.30206585
1948.0,0.0,0.0,-0.041946918
1950.0,0.0,0.0,-0.23179257
1952.0,0.0,0.0,-0.10422066
1954.0,0.0,0.0,-0.14903566
1956.0,0.0,0.0,-0.17593029
1958.0,0.0,0.0,-0.18959269
1960.0,0.0,0.0,-0.18523541
1962.0,0.0,0.0,-0.2237904
1964.0,0.0,0.0,-0.07971153
1966.0,0.0,0.0,-0.16880774
1968.0,0.0,0.0,-0.21772859
1970.0,0.0,0.0,-0.32120034
1972.0,0.0,0.0,-0.29643968
1974.0,0.0,0.0,-0.09515226
1976.0,0.0,0.0,-0.15457702
1978.0,0.0,0.0,-0.31759384
1980.0,0.0,0.0,-0.24298131
1982.0,0.0,0.0,-0.032461166
1984.0,0.0,0.0,-0.22100532
1986.0,0.0,0.0,-0.25210604
1988.0,0.0,0.0,-0.09413493
1992.0,0.0,0.0,-0.15545535
1994.0,0.0,0.0,-0.20944643
1996.0,0.0,0.0,-0.18506312
1946.0,0.0,0.0,-0.24942467
1948.0,0.0,0.0,-0.080043346
1950.0,0.0,0.0,-0.17926314
1952.0,0.0,0.0,-0.21660638
1954.0,0.0,0.0,-0.12992811
1956.0,0.0,0.0,-0.11623624
1958.0,0.0,0.0,-0.0091611445
1960.0,0.0,0.0,-0.011768192
1962.0,0.0,0.0,-0.11816451
1964.0,1.0,0.0,0.048113257
1966.0,0.0,0.0,-0.04595658
1968.0,0.0,0.0,-0.2695615
1970.0,0.0,0.0,-0.36317894
1974.0,0.0,0.0,-0.30585897
1976.0,0.0,0.0,-0.36997387
1980.0,0.0,0.0,-0.46747681
1982.0,0.0,0.0,-0.041754574
1984.0,1.0,1.0,0.04518497
1986.0,1.0,1.0,0.32828426
1988.0,1.0,1.0,0.28475857
1990.0,1.0,0.0,0.33904636
1992.0,1.0,1.0,0.3828478
1994.0,1.0,1.0,0.16773245
1996.0,1.0,0.0,0.34845665
1946.0,0.0,0.0,-0.17524526
1948.0,0.0,0.0,-0.061382532
1950.0,0.0,0.0,-0.18600944
1952.0,0.0,0.0,-0.23555747
1954.0,0.0,0.0,-0.25805172
1956.0,0.0,0.0,-0.19291806
1958.0,0.0,0.0,-0.10953927
1960.0,0.0,0.0,-0.11142111
1962.0,0.0,0.0,-0.05805978
1964.0,0.0,0.0,-0.096247226
1966.0,0.0,0.0,-0.24410737
1968.0,0.0,0.0,-0.32372436
1970.0,0.0,0.0,-0.35087332
1972.0,0.0,0.0,-0.37511584
1974.0,0.0,0.0,-0.09660533
1976.0,0.0,0.0,-0.27142504
1978.0,0.0,0.0,-0.39270127
1980.0,0.0,0.0,-0.12014413
1982.0,1.0,1.0,0.0070462525
1984.0,1.0,1.0,0.22533572
1986.0,1.0,1.0,0.36193752
1988.0,1.0,1.0,0.3774546
1990.0,1.0,1.0,0.32399884
1992.0,1.0,1.0,0.1300677
1994.0,1.0,0.0,0.09680304
1996.0,0.0,0.0,-0.005145192
1946.0,0.0,0.0,-0.10223782
1948.0,1.0,1.0,0.062309742
1950.0,1.0,1.0,0.05594459
1952.0,1.0,1.0,0.048964143
1954.0,1.0,1.0,0.095633894
1956.0,1.0,1.0,0.06964302
1958.0,1.0,1.0,0.17533433
1960.0,1.0,0.0,0.09475148
1962.0,1.0,1.0,0.19970557
1964.0,1.0,1.0,0.29961574
1966.0,1.0,1.0,0.12394965
1968.0,1.0,1.0,0.08291057
1970.0,1.0,1.0,0.24965608
1972.0,0.0,0.0,-0.09558383
1974.0,0.0,0.0,-0.31575426
1976.0,0.0,0.0,-0.48926553
1978.0,0.0,0.0,-0.5654918
1980.0,0.0,0.0,-0.3511668
1982.0,1.0,1.0,0.3039372
1984.0,1.0,1.0,0.2031213
1986.0,1.0,0.0,0.0072259903
1988.0,1.0,1.0,0.051937938
1990.0,1.0,1.0,0.32089317
1946.0,1.0,1.0,0.014592171
1948.0,0.0,0.0,-0.063628435
1950.0,0.0,0.0,-0.21417868
1952.0,0.0,0.0,-0.25962004
1954.0,0.0,0.0,-0.24077272
1956.0,0.0,0.0,-0.24522868
1958.0,0.0,0.0,-0.20951927
1960.0,0.0,0.0,-0.22836375
1962.0,0.0,0.0,-0.19495848
1964.0,0.0,0.0,-0.05904302
1966.0,0.0,0.0,-0.26685977
1968.0,0.0,0.0,-0.28625393
1970.0,0.0,0.0,-0.17989948
1972.0,1.0,1.0,0.15519041
1974.0,1.0,1.0,0.19669786
